img_path,Foreign Object
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/04270.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01024.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03915.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/05816.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/04809.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/00860.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/06872.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/02646.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/05524.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/06452.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/07398.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03820.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01548.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/02461.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/05306.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01795.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/05635.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/05915.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/04313.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03476.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03077.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/00900.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/02018.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/07588.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/06198.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/06051.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/00187.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/02889.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/05463.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/05125.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03346.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/07637.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/00228.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/02913.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/02509.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03572.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/00700.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/07537.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03173.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/07294.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/04765.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/06567.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03693.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/00431.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/06426.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01927.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01319.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/00870.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/07662.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/07103.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/05160.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/02770.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/00271.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/07152.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/00387.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/07523.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/06320.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/04305.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01803.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/05096.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/00651.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01396.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/00535.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03805.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/00209.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01641.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03129.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/00791.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01517.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03100.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01768.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/00543.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/07570.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03832.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/00179.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03339.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01186.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03263.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/07039.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01109.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03552.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/07205.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/06324.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03149.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03543.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01046.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/04096.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/02858.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01465.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/06856.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/00672.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/02003.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03184.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/04070.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/07689.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/00918.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/05813.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/02325.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01959.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/07996.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03419.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/00716.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03397.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/04243.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/06523.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/00634.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/02574.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/07517.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/00062.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03147.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/07560.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/02981.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/02798.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01477.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01188.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03991.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01596.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01258.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/06085.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01938.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/06178.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/06470.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/05770.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03716.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/06373.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/00683.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/02128.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/07067.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03994.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01077.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01143.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/07595.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/07356.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/00341.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01729.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/06888.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01601.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/07494.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/06766.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/07949.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01597.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/06158.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/06033.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/07869.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/02022.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/07643.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/00734.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/06865.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01241.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/05554.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/02379.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01113.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/04866.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01833.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01051.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/04865.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/04057.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/07463.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03046.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03205.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/07154.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/04714.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01594.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/06335.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/04030.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01778.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/04502.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/00164.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/00807.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/05764.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/02054.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/07387.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01837.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/07653.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/04900.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/07085.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/00784.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/06499.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03336.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/06231.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/00083.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01767.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03607.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/04012.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/02690.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/02300.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/06370.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/02822.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/07616.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01648.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03802.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/04694.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03228.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03531.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/07754.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/07369.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/04891.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01354.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/02208.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01907.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/00170.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/02112.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03185.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/07252.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/06443.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/06838.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/00043.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/02243.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/07799.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/04666.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/05507.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/06720.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/07731.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/07361.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/00863.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03472.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03141.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/06633.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/00601.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/02533.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/00484.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/00371.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/00218.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01329.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/04054.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/02396.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/00348.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/07114.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/00505.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/00456.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03673.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01431.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/02478.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/06875.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/05786.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03615.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/04746.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/05619.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/04795.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/02853.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/05736.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/02597.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/04037.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/05381.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/06953.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/06186.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/02383.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/00978.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/05114.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01781.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/06562.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/04463.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/07576.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/07109.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/06150.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/05107.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03311.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/05459.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/06272.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/06578.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/07904.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/05435.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/02418.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/04141.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03052.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/07603.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/04684.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01686.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03181.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/02518.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/00866.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/02882.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01453.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03398.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01726.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/07473.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/05210.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/04153.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03444.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/05975.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/05128.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03958.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/04931.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/05384.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01732.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/05412.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/06628.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/04917.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/05201.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/04028.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/02582.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/04902.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/00572.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03939.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03558.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03892.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/05069.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/05743.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01883.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/06359.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/00355.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/07250.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/04138.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/00070.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/07131.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/00911.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/07320.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/07985.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/02669.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/07378.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/02612.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03660.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/00018.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/06788.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/02632.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/04371.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/00284.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03671.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01655.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/00842.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01615.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/07974.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/06587.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/06128.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/07130.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/02910.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03649.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01913.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01124.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/01030.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/03638.jpg,1
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/04825.jpg,0
/mnt/petrelfs/wuchaoyi/class-to-text/object-CXR/train/05078.jpg,1
